did,Driver,Compound,Race,Year,PitStop,LapNumber,Stint,TyreLife,Position,LapTime (s),LapTime_Delta,Cumulative_Degradation,RaceProgress,Position_Change,PitNextLap
422889,SHA,INTERMEDIATE,Australian Grand Prix,2025,0,18,4,18.0,3,90.301,-0.0390000000000014,-52.923,0.2307692307692307,1.0,0
68609,D190,INTERMEDIATE,Dutch Grand Prix,2023,0,7,2,2.0,1,83.012,-0.019999999999996,-26.092000000000013,0.0972222222222222,0.0,0
37689,D034,INTERMEDIATE,Canadian Grand Prix,2024,0,7,1,7.0,6,94.847,12.123999999999995,-59.86599999999979,0.0897435897435897,-3.0,0
15754,HAR,INTERMEDIATE,Monaco Grand Prix,2023,0,41,3,17.0,2,88.82,-0.527000000000001,-14.976000000000012,0.5256410256410257,0.0,0
438929,BEA,INTERMEDIATE,Australian Grand Prix,2025,0,36,4,37.0,14,90.383,-0.1340000000000003,-51.438,0.4736842105263157,0.0,0
370430,D089,INTERMEDIATE,Canadian Grand Prix,2024,1,49,2,21.0,2,85.631,6.132000000000005,-28.36499999999998,0.6805555555555556,7.0,0
362253,D171,INTERMEDIATE,Canadian Grand Prix,2024,0,7,1,7.0,14,96.933,-17.09299999999999,-9.02200000000002,0.0921052631578947,5.0,0
240474,GLO,INTERMEDIATE,São Paulo Grand Prix,2024,0,21,1,21.0,4,85.533,2.0859999999999985,-4.935999999999993,0.3043478260869565,2.0,0
5059,GIO,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,11,1,11.0,14,95.35,9.644999999999996,-68.816,0.1527777777777778,-2.0,0
354146,LAW,INTERMEDIATE,Australian Grand Prix,2025,1,4,4,4.0,16,131.371,0.0,-10.817000000000007,0.0526315789473684,0.0,0
164555,RUS,INTERMEDIATE,British Grand Prix,2025,0,16,2,14.0,12,105.242,34.501000000000005,-34.97399999999999,0.2105263157894736,-8.0,0
368767,D174,INTERMEDIATE,Canadian Grand Prix,2024,0,7,1,7.0,15,98.427,-32.61999999999999,-12.925000000000011,0.0921052631578947,4.0,0
307983,DUV,INTERMEDIATE,Singapore Grand Prix,2022,0,3,1,3.0,9,124.95,38.31599999999999,-51.06699999999999,0.0416666666666666,14.0,0
54016,D094,INTERMEDIATE,Canadian Grand Prix,2024,0,18,1,18.0,8,86.857,4.905000000000001,-44.97900000000016,0.2307692307692307,-8.0,0
296445,PAL,INTERMEDIATE,São Paulo Grand Prix,2024,0,29,1,29.0,3,86.143,-13.098,-76.00700000000019,0.3766233766233766,6.0,0
277229,D129,INTERMEDIATE,Monaco Grand Prix,2023,0,65,3,14.0,14,98.193,0.0639999999999929,9.739000000000004,0.8441558441558441,0.0,0
287701,D050,INTERMEDIATE,Canadian Grand Prix,2024,0,7,1,7.0,19,98.539,14.923000000000002,-66.993,0.0985915492957746,-3.0,0
414920,LAW,INTERMEDIATE,Canadian Grand Prix,2024,0,36,1,36.0,16,86.823,4.896999999999991,-81.87300000000002,0.5,-10.0,0
61802,D032,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,11,1,11.0,14,93.983,9.084000000000003,-78.931,0.1527777777777778,5.0,0
395406,WEH,INTERMEDIATE,British Grand Prix,2025,0,9,1,9.0,3,102.231,30.62100000000001,128.072,0.1184210526315789,0.0,0
14269,COU,INTERMEDIATE,São Paulo Grand Prix,2024,0,47,3,23.0,10,84.182,1.8389999999999984,-55.51599999999999,0.6025641025641025,-2.0,0
370491,IDE,INTERMEDIATE,Australian Grand Prix,2025,1,15,4,15.0,8,87.412,-0.9879999999999995,-26.455,0.1948051948051948,2.0,0
257487,LEC,INTERMEDIATE,São Paulo Grand Prix,2024,0,1,1,2.0,6,100.033,5.426000000000002,-15.132999999999996,0.0128205128205128,-4.0,0
104391,MEL,INTERMEDIATE,Australian Grand Prix,2025,0,7,4,7.0,6,90.487,0.0569999999999879,-54.566,0.0921052631578947,0.0,0
92586,MCN,INTERMEDIATE,Singapore Grand Prix,2022,0,12,1,12.0,4,121.525,36.431,-10.914,0.1666666666666666,-2.0,0
121708,D071,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,19,1,19.0,15,93.715,11.932999999999993,16.838000000000022,0.2638888888888889,-2.0,0
222836,D024,INTERMEDIATE,Canadian Grand Prix,2024,0,11,1,11.0,1,88.933,7.388000000000005,-45.38099999999979,0.141025641025641,3.0,0
124653,GAS,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,1,1,7.0,12,97.051,-48.02099999999999,-48.02099999999999,0.0138888888888888,5.0,0
351549,IRV,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,1,1,1.0,13,139.381,35.662000000000006,-5.394999999999996,0.0138888888888888,-5.0,0
30784,D046,INTERMEDIATE,Monaco Grand Prix,2023,0,70,3,20.0,15,89.395,-0.0760000000000076,-6.575000000000003,0.9210526315789472,0.0,0
240437,D031,INTERMEDIATE,Canadian Grand Prix,2024,0,15,1,15.0,11,88.88,3.668999999999997,-70.82200000000053,0.1973684210526315,-1.0,0
112167,PAI,INTERMEDIATE,São Paulo Grand Prix,2024,1,22,1,22.0,17,87.326,-8.52000000000001,-43.15200000000005,0.3098591549295774,-3.0,0
383472,ZHO,INTERMEDIATE,Canadian Grand Prix,2024,0,33,1,33.0,18,83.973,-8.957999999999998,-31.83500000000004,0.4342105263157895,-6.0,0
245588,FIT,INTERMEDIATE,Australian Grand Prix,2025,0,45,6,5.0,6,92.302,-0.5,-6.759999999999991,0.5921052631578947,1.0,0
267517,D143,INTERMEDIATE,Canadian Grand Prix,2024,0,1,1,1.0,3,105.861,-10.061999999999998,-14.763999999999797,0.0128205128205128,2.0,0
11787,BIA,INTERMEDIATE,Monaco Grand Prix,2023,0,73,3,18.0,2,89.547,-2.0600000000000023,-12.991,0.935897435897436,0.0,0
422249,DUV,INTERMEDIATE,Dutch Grand Prix,2023,0,5,2,5.0,10,86.256,-4.659999999999997,-26.219,0.0694444444444444,0.0,0
412262,HIL,INTERMEDIATE,Singapore Grand Prix,2022,1,21,1,21.0,3,119.715,36.766000000000005,-42.868,0.2916666666666667,-1.0,0
300117,D016,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,7,1,7.0,13,95.869,-4.087000000000003,-85.56,0.0972222222222222,4.0,0
92509,MCN,INTERMEDIATE,Singapore Grand Prix,2022,0,4,1,4.0,3,137.795,54.925,55.003,0.0555555555555555,7.0,0
438794,JAR,INTERMEDIATE,São Paulo Grand Prix,2024,1,31,2,7.0,17,102.817,3.242999999999995,-30.49600000000001,0.4078947368421052,1.0,0
201803,DUV,INTERMEDIATE,Canadian Grand Prix,2024,0,7,1,7.0,9,92.734,9.927000000000008,-40.117,0.0985915492957746,9.0,0
280436,NIE,INTERMEDIATE,Australian Grand Prix,2025,0,26,4,26.0,5,90.965,-0.9239999999999924,-51.778000000000006,0.3333333333333333,0.0,0
155818,D053,INTERMEDIATE,Singapore Grand Prix,2022,0,1,1,1.0,9,116.214,-35.47200000000001,-19.962000000000003,0.0138888888888888,-6.0,0
438098,SAR,INTERMEDIATE,Canadian Grand Prix,2024,0,4,1,4.0,15,99.425,9.266999999999996,-6.126999999999995,0.0526315789473684,4.0,0
115629,LEC,INTERMEDIATE,São Paulo Grand Prix,2024,0,41,2,23.0,2,83.769,0.6200000000000045,-32.84100000000001,0.5256410256410257,14.0,0
273401,VIL,INTERMEDIATE,Singapore Grand Prix,2022,0,24,1,24.0,4,127.534,15.923999999999992,-14.325999999999992,0.3333333333333333,-2.0,0
48976,LIU,INTERMEDIATE,Belgian Grand Prix,2025,0,9,1,9.0,7,123.531,25.717,149.255,0.1184210526315789,-5.0,0
276292,D033,INTERMEDIATE,Canadian Grand Prix,2024,0,24,1,24.0,7,88.743,7.8430000000000035,18.897000000000062,0.3333333333333333,6.0,0
102196,D051,INTERMEDIATE,Canadian Grand Prix,2024,1,36,2,15.0,8,89.724,-6.161999999999992,-82.23,0.4736842105263157,3.0,0
406838,VIS,INTERMEDIATE,Singapore Grand Prix,2022,0,3,1,3.0,10,125.832,-4.867000000000004,-53.86800000000001,0.0428571428571428,-7.0,0
286510,SEN,INTERMEDIATE,Canadian Grand Prix,2024,1,33,2,23.0,16,88.699,6.772999999999996,17.25100000000002,0.4342105263157895,-1.0,0
414673,D056,INTERMEDIATE,Monaco Grand Prix,2022,0,11,2,1.0,4,88.049,-23.739999999999995,-23.739999999999995,0.1527777777777778,0.0,0
387923,WEB,INTERMEDIATE,Australian Grand Prix,2025,0,35,6,10.0,7,91.967,-0.9359999999999928,-50.96,0.4605263157894737,-2.0,0
427925,SAT,INTERMEDIATE,Monaco Grand Prix,2023,0,64,3,17.0,6,78.947,-1.622,-20.56,0.8205128205128205,0.0,0
288819,ALG,INTERMEDIATE,São Paulo Grand Prix,2024,1,25,1,25.0,16,110.712,25.879000000000005,-49.17000000000053,0.3289473684210526,-3.0,0
396447,BAT,INTERMEDIATE,Australian Grand Prix,2025,0,28,4,28.0,15,89.939,-0.5730000000000075,-34.63000000000001,0.4,1.0,0
82354,VIL,INTERMEDIATE,São Paulo Grand Prix,2024,0,10,1,10.0,14,84.068,2.067999999999998,-39.77799999999998,0.1428571428571428,1.0,0
241363,HAR,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,16,1,16.0,4,92.08,-6.368000000000009,-61.85900000000001,0.2222222222222222,4.0,0
349046,D029,INTERMEDIATE,Canadian Grand Prix,2024,1,34,2,17.0,8,88.064,-29.977000000000004,-46.747,0.4473684210526316,-10.0,0
109112,D137,INTERMEDIATE,Canadian Grand Prix,2024,0,3,1,3.0,15,96.904,13.822000000000005,-9.540000000000006,0.0394736842105263,-2.0,0
72273,HYD,INTERMEDIATE,Singapore Grand Prix,2022,1,2,1,2.0,6,139.517,42.47,-8.732,0.0277777777777777,-2.0,0
268120,DRA,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,18,1,18.0,12,95.612,10.604,-182.553,0.25,-2.0,0
263850,D200,INTERMEDIATE,Canadian Grand Prix,2024,0,5,1,5.0,20,95.466,13.715999999999994,-10.577000000000028,0.0657894736842105,-5.0,0
342856,NOR,INTERMEDIATE,São Paulo Grand Prix,2024,0,2,1,5.0,1,85.092,-52.26100000000001,-15.459999999999797,0.0256410256410256,5.0,0
413017,FIS,INTERMEDIATE,Canadian Grand Prix,2024,0,13,1,13.0,5,92.749,7.719999999999999,-39.4400000000047,0.1857142857142857,2.0,0
263852,ALG,INTERMEDIATE,São Paulo Grand Prix,2024,0,6,1,6.0,18,86.732,-7.6710000000000065,-9.09599999999999,0.0869565217391304,-1.0,0
388332,FER,INTERMEDIATE,Australian Grand Prix,2025,0,24,4,24.0,6,92.5,-0.8299999999999983,-50.82899999999999,0.3157894736842105,0.0,0
239377,IRV,INTERMEDIATE,Belgian Grand Prix,2025,0,9,1,10.0,11,123.057,52.70700000000001,149.226,0.1184210526315789,3.0,0
313445,ROB,INTERMEDIATE,Australian Grand Prix,2025,0,29,4,29.0,3,89.222,-4.847999999999999,-52.257000000000005,0.3717948717948718,0.0,0
267046,SEN,INTERMEDIATE,Singapore Grand Prix,2022,0,33,1,33.0,7,116.336,-0.3170000000000073,-30.959000000000003,0.4583333333333333,0.0,0
25622,CHI,INTERMEDIATE,Australian Grand Prix,2025,0,11,4,11.0,17,94.096,-0.8190000000000026,-45.54299999999999,0.1447368421052631,0.0,0
262491,MOR,INTERMEDIATE,British Grand Prix,2025,0,4,1,4.0,1,147.125,50.71100000000001,128.535,0.0512820512820512,2.0,0
111092,D084,INTERMEDIATE,Australian Grand Prix,2025,0,12,4,11.0,9,93.971,0.2520000000000095,-7.836999999999989,0.1578947368421052,0.0,0
172816,PIA,INTERMEDIATE,Canadian Grand Prix,2024,0,23,1,23.0,6,86.979,3.5,-34.849999999999994,0.2948717948717949,3.0,0
343549,GIO,INTERMEDIATE,São Paulo Grand Prix,2024,0,56,3,26.0,15,83.724,1.068000000000012,-32.633,0.7368421052631579,-1.0,0
133685,BAT,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,11,1,11.0,12,93.624,-3.097999999999999,-10.384,0.1549295774647887,8.0,0
56076,WEB,INTERMEDIATE,Japanese Grand Prix,2022,0,20,3,18.0,6,107.945,-8.287000000000006,-23.812,0.2777777777777778,5.0,0
194310,MEL,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,14,1,14.0,11,93.879,9.244,-72.9,0.1944444444444444,-2.0,0
127045,TOD,INTERMEDIATE,Australian Grand Prix,2025,0,5,4,5.0,3,139.886,0.0,0.0,0.0641025641025641,1.0,0
257209,JON,INTERMEDIATE,Canadian Grand Prix,2024,0,10,1,10.0,10,93.841,11.732,-66.02599999999991,0.1282051282051282,-5.0,0
166100,D149,INTERMEDIATE,Canadian Grand Prix,2024,0,1,1,1.0,12,100.959,4.856999999999999,-7.3479999999998,0.0128205128205128,1.0,0
76553,D104,INTERMEDIATE,Canadian Grand Prix,2024,0,12,1,12.0,7,87.944,6.106999999999999,-50.33399999999996,0.1538461538461538,3.0,0
9264,SIR,INTERMEDIATE,Australian Grand Prix,2025,0,34,4,34.0,8,92.418,-0.0589999999999975,-45.913,0.4722222222222222,0.0,0
193842,D046,INTERMEDIATE,Canadian Grand Prix,2024,0,16,1,16.0,5,86.412,4.579000000000008,-74.01799999999976,0.2051282051282051,-3.0,0
370310,VIS,INTERMEDIATE,Singapore Grand Prix,2022,0,16,1,16.0,6,123.816,35.05999999999999,-52.837,0.2222222222222222,-6.0,0
363081,WAR,INTERMEDIATE,British Grand Prix,2025,1,11,2,2.0,15,119.791,21.926,0.0,0.1447368421052631,3.0,0
133168,TAK,INTERMEDIATE,Belgian Grand Prix,2025,0,5,1,5.0,11,135.819,1.882999999999996,89.28399999999999,0.0657894736842105,6.0,0
236359,DAV,INTERMEDIATE,Australian Grand Prix,2025,0,9,4,9.0,5,85.078,-27.62400000000001,-44.926,0.1153846153846153,0.0,0
94083,D036,INTERMEDIATE,Canadian Grand Prix,2024,0,25,1,25.0,20,88.075,3.5160000000000053,-27.94000000000001,0.3289473684210526,-3.0,0
323373,D059,INTERMEDIATE,São Paulo Grand Prix,2024,1,39,2,7.0,10,107.913,24.19699999999999,-17.85499999999999,0.5,-9.0,0
30453,MAL,INTERMEDIATE,Australian Grand Prix,2025,0,48,6,9.0,11,91.846,-0.9069999999999964,-42.81399999999999,0.8421052631578947,0.0,0
133473,MAG,INTERMEDIATE,Canadian Grand Prix,2024,0,32,1,32.0,9,87.15,-5.98899999999999,-82.90699999999998,0.4507042253521127,10.0,0
231946,D061,INTERMEDIATE,Singapore Grand Prix,2022,1,1,1,1.0,14,124.856,35.62299999999999,-45.73700000000001,0.0138888888888888,-8.0,0
341096,D070,INTERMEDIATE,Canadian Grand Prix,2024,0,19,1,19.0,14,84.847,-11.109000000000009,-86.52699999999976,0.2435897435897435,-5.0,0
286259,D005,INTERMEDIATE,Dutch Grand Prix,2023,0,69,7,23.0,7,82.964,-0.9329999999999928,-13.453000000000005,0.9583333333333334,0.0,0
203344,D003,INTERMEDIATE,Australian Grand Prix,2025,0,20,4,20.0,4,92.957,-0.8370000000000033,-49.30800000000001,0.2631578947368421,0.0,0
432264,DUV,INTERMEDIATE,Emilia Romagna Grand Prix,2022,1,14,1,16.0,3,92.921,4.5,21.60199999999999,0.1944444444444444,2.0,0
366667,KEN,INTERMEDIATE,Australian Grand Prix,2025,0,10,4,10.0,1,90.51,-0.2650000000000005,-49.902,0.1282051282051282,0.0,0
343159,D051,INTERMEDIATE,Canadian Grand Prix,2024,0,21,1,21.0,4,85.419,4.554999999999993,-86.36099999999975,0.2692307692307692,-3.0,0
162106,RED,INTERMEDIATE,Australian Grand Prix,2025,0,19,4,19.0,5,92.732,1.9480000000000075,-49.707,0.2435897435897435,0.0,0
312654,CAR,INTERMEDIATE,São Paulo Grand Prix,2024,0,16,1,16.0,1,84.858,2.578000000000003,-52.0789999999998,0.2051282051282051,7.0,0
168118,D013,INTERMEDIATE,Canadian Grand Prix,2024,0,22,1,22.0,15,85.935,14.822000000000005,-37.21000000000052,0.2894736842105263,-3.0,0
332981,FER,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,10,1,10.0,4,91.085,-13.717,-59.816,0.1388888888888889,5.0,0
166147,D013,INTERMEDIATE,Japanese Grand Prix,2022,1,13,3,2.0,2,107.551,12.052999999999995,-15.962999999999994,0.1805555555555555,2.0,0
177269,PIQ,INTERMEDIATE,Australian Grand Prix,2025,0,20,4,20.0,13,90.089,-0.9579999999999984,-49.292000000000016,0.2666666666666666,-3.0,0
310703,PET,INTERMEDIATE,Singapore Grand Prix,2022,0,6,1,6.0,13,120.356,30.223,30.224999999999994,0.0833333333333333,-8.0,0
365500,PIA,INTERMEDIATE,Canadian Grand Prix,2024,1,31,2,17.0,10,87.971,8.727000000000004,-21.867999999999995,0.3974358974358974,-8.0,0
33853,D054,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,8,1,8.0,9,91.569,4.855000000000004,17.189000000000007,0.1111111111111111,2.0,0
305103,PET,INTERMEDIATE,Singapore Grand Prix,2022,0,17,1,17.0,7,122.811,1.543999999999997,-18.086000000000027,0.2361111111111111,6.0,0
429997,D040,INTERMEDIATE,São Paulo Grand Prix,2024,0,6,1,6.0,18,85.634,-16.977000000000004,-93.485,0.0833333333333333,-13.0,0
123329,MON,INTERMEDIATE,Singapore Grand Prix,2022,0,11,1,11.0,3,120.839,34.06399999999999,-41.89799999999998,0.1527777777777778,-1.0,0
70131,ROB,INTERMEDIATE,Japanese Grand Prix,2022,0,1,1,1.0,10,125.703,-46.522000000000006,-46.46,0.0142857142857142,-1.0,0
433620,D105,INTERMEDIATE,Canadian Grand Prix,2024,0,11,1,11.0,6,81.839,-14.700000000000005,-89.72999999999975,0.141025641025641,-1.0,0
195552,FON,INTERMEDIATE,São Paulo Grand Prix,2024,0,62,2,37.0,5,80.531,-1.9669999999999987,-27.04299999999997,0.7948717948717948,-4.0,0
348211,MON,INTERMEDIATE,British Grand Prix,2025,1,1,1,1.0,5,136.679,26.768999999999977,12.829000000000022,0.0138888888888888,-3.0,0
205304,FIS,INTERMEDIATE,São Paulo Grand Prix,2024,0,44,2,17.0,14,84.725,-0.527000000000001,14.743999999999986,0.5789473684210527,5.0,0
147794,HAR,INTERMEDIATE,Canadian Grand Prix,2024,1,16,1,16.0,17,83.306,-2.8419999999999987,-56.93100000000052,0.2105263157894736,-1.0,0
430628,PAL,INTERMEDIATE,Belgian Grand Prix,2025,0,1,1,1.0,18,125.756,54.996,19.850999999999985,0.0138888888888888,-6.0,0
46888,PET,INTERMEDIATE,Japanese Grand Prix,2022,0,11,2,9.0,8,103.465,4.845999999999989,4.845999999999989,0.1549295774647887,13.0,0
161648,LEC,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,10,1,10.0,3,90.098,7.158000000000001,-52.979,0.1388888888888889,3.0,0
353106,MAL,INTERMEDIATE,Singapore Grand Prix,2022,0,7,1,7.0,7,124.847,36.423,-6.643999999999991,0.0972222222222222,5.0,0
358386,TUR,INTERMEDIATE,Canadian Grand Prix,2024,0,20,1,20.0,7,84.483,6.688000000000002,-72.5749999999999,0.2564102564102564,-4.0,0
146469,D078,INTERMEDIATE,São Paulo Grand Prix,2024,0,20,1,20.0,7,84.858,2.622,-58.04600000000015,0.2564102564102564,-3.0,0
298110,COU,INTERMEDIATE,Singapore Grand Prix,2022,0,33,1,33.0,7,118.415,1.8389999999999984,9.88000000000001,0.4583333333333333,-7.0,0
174314,WEB,INTERMEDIATE,Canadian Grand Prix,2024,0,11,1,11.0,11,93.889,12.933999999999996,-31.94400000000047,0.1428571428571428,-2.0,0
178824,D011,INTERMEDIATE,Canadian Grand Prix,2024,0,3,1,3.0,11,99.261,17.12299999999999,-10.71100000000047,0.0384615384615384,0.0,0
207432,SAI,INTERMEDIATE,Canadian Grand Prix,2024,1,28,2,9.0,8,87.7,10.085000000000008,-29.329,0.358974358974359,-5.0,0
236915,D064,INTERMEDIATE,Canadian Grand Prix,2024,0,21,1,21.0,19,87.737,3.9170000000000016,18.47700000000006,0.2727272727272727,-7.0,0
349162,KVY,INTERMEDIATE,Australian Grand Prix,2025,0,22,4,22.0,8,91.312,-0.1039999999999992,-52.71700000000001,0.282051282051282,0.0,0
421113,D027,INTERMEDIATE,São Paulo Grand Prix,2024,1,51,2,23.0,2,82.219,1.274000000000001,-32.871999999999986,0.6538461538461539,-1.0,0
280968,D055,INTERMEDIATE,Japanese Grand Prix,2022,0,18,3,6.0,16,107.084,-0.965999999999994,-25.18400000000001,0.25,2.0,0
378245,RED,INTERMEDIATE,Australian Grand Prix,2025,0,21,4,21.0,15,90.814,-0.0760000000000076,-49.033000000000015,0.2727272727272727,0.0,0
425411,SHA,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,8,1,8.0,6,92.935,5.878,-25.339,0.1111111111111111,-4.0,0
106347,MOR,INTERMEDIATE,Japanese Grand Prix,2022,1,7,3,5.0,9,110.715,-4.86999999999999,-24.14999999999999,0.0972222222222222,3.0,0
266650,TSU,INTERMEDIATE,Dutch Grand Prix,2023,0,63,5,20.0,11,85.218,-1.5,-22.872,0.9,-5.0,0
354738,D021,INTERMEDIATE,Canadian Grand Prix,2024,0,3,1,3.0,11,94.031,-4.60799999999999,-10.780000000000342,0.0384615384615384,2.0,0
339308,WEH,INTERMEDIATE,Canadian Grand Prix,2024,0,24,1,24.0,7,86.399,-16.834999999999994,-76.2940000000002,0.3116883116883117,10.0,0
115384,JON,INTERMEDIATE,Australian Grand Prix,2025,0,51,6,10.0,2,90.521,-0.6500000000000057,-6.600999999999999,0.6538461538461539,0.0,0
52892,D027,INTERMEDIATE,Canadian Grand Prix,2024,1,6,2,4.0,17,87.746,9.775999999999996,-5.790999999999997,0.0769230769230769,-12.0,0
334630,LEC,INTERMEDIATE,Japanese Grand Prix,2022,0,15,3,18.0,5,110.385,0.1120000000000089,-21.12899999999999,0.2083333333333333,0.0,0
139191,D047,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,8,1,8.0,8,93.455,-38.67100000000001,-80.31800000000001,0.1111111111111111,8.0,0
161979,KOV,INTERMEDIATE,São Paulo Grand Prix,2024,1,29,1,29.0,12,87.769,7.935000000000002,-56.85900000000052,0.3815789473684211,-1.0,0
306792,PIQ,INTERMEDIATE,Canadian Grand Prix,2024,1,16,1,16.0,5,87.818,-6.719999999999999,-54.3449999999998,0.2105263157894736,1.0,0
94736,FIS,INTERMEDIATE,Australian Grand Prix,2025,1,41,6,1.0,7,124.275,0.0,0.0,0.5394736842105263,-8.0,0
151925,D060,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,12,1,12.0,13,94.904,-5.064999999999998,-79.61300000000001,0.1666666666666666,2.0,0
392638,BAR,INTERMEDIATE,São Paulo Grand Prix,2024,0,17,1,18.0,9,85.944,1.8269999999999984,-50.6339999999998,0.2236842105263158,0.0,0
166683,D042,INTERMEDIATE,Australian Grand Prix,2025,0,12,1,11.0,16,94.087,-1.311000000000007,-78.09299999999999,0.1558441558441558,-9.0,0
290906,D191,INTERMEDIATE,Canadian Grand Prix,2024,0,12,1,12.0,2,91.338,7.082999999999998,-70.89700000000006,0.1666666666666666,0.0,0
261789,ROB,INTERMEDIATE,São Paulo Grand Prix,2024,0,37,2,5.0,1,84.829,13.89800000000001,-23.076000000000008,0.4743589743589743,5.0,0
126857,MON,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,4,1,4.0,15,82.145,-36.82000000000001,-32.62400000000001,0.0555555555555555,-8.0,0
355073,SEN,INTERMEDIATE,Australian Grand Prix,2025,1,12,1,8.0,11,121.664,21.773999999999987,13.450000000000005,0.1666666666666666,0.0,0
432859,D037,INTERMEDIATE,São Paulo Grand Prix,2024,0,20,1,20.0,16,85.356,-24.075000000000003,-94.003,0.2777777777777778,-6.0,0
212405,D050,INTERMEDIATE,Japanese Grand Prix,2022,0,13,3,4.0,6,110.6,27.932,-24.502999999999982,0.1805555555555555,2.0,0
224875,WAR,INTERMEDIATE,Canadian Grand Prix,2024,0,2,1,2.0,5,86.653,-6.089999999999989,-39.86199999999991,0.0256410256410256,7.0,0
275247,D071,INTERMEDIATE,São Paulo Grand Prix,2024,1,5,1,6.0,3,85.851,-34.098,-50.56500000000016,0.0641025641025641,8.0,0
128582,KAR,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,16,1,16.0,12,95.275,-16.09299999999999,-69.09400000000002,0.2222222222222222,4.0,0
341544,CHI,INTERMEDIATE,São Paulo Grand Prix,2024,0,2,1,2.0,12,85.064,-32.13499999999999,-44.63499999999999,0.028169014084507,-2.0,0
162479,DIN,INTERMEDIATE,Canadian Grand Prix,2024,0,20,1,20.0,18,89.094,4.117999999999995,-54.89500000000052,0.2631578947368421,-8.0,0
77906,SOL,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,2,1,2.0,13,144.03,59.06100000000001,-58.65499999999999,0.0277777777777777,-11.0,0
184230,SWI,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,2,1,2.0,10,146.827,59.387000000000015,-25.913999999999987,0.0277777777777777,-2.0,0
169807,D153,INTERMEDIATE,São Paulo Grand Prix,2024,0,11,1,11.0,6,84.974,2.8359999999999985,-78.43900000000006,0.141025641025641,-2.0,0
164754,D071,INTERMEDIATE,Dutch Grand Prix,2023,0,3,2,2.0,15,113.822,0.0,0.0,0.0416666666666666,0.0,0
4547,ZHO,INTERMEDIATE,São Paulo Grand Prix,2024,0,10,1,13.0,13,84.906,2.0630000000000024,-31.22700000000001,0.131578947368421,6.0,0
347775,DIR,INTERMEDIATE,Canadian Grand Prix,2024,0,12,1,12.0,10,90.168,-6.788999999999987,-43.95599999999979,0.1578947368421052,-1.0,0
212499,D025,INTERMEDIATE,São Paulo Grand Prix,2024,0,17,1,17.0,12,88.731,3.897999999999996,-91.26900000000002,0.2361111111111111,6.0,0
67067,SAT,INTERMEDIATE,Emilia Romagna Grand Prix,2022,0,5,1,5.0,11,92.306,5.9140000000000015,-36.21000000000001,0.0694444444444444,-6.0,0
337574,PIA,INTERMEDIATE,Canadian Grand Prix,2024,0,30,1,33.0,5,84.532,-16.894000000000005,-54.28299999999996,0.3846153846153846,-4.0,0
290820,D121,INTERMEDIATE,Canadian Grand Prix,2024,1,30,2,12.0,19,89.844,6.527000000000001,-25.521,0.3947368421052631,-5.0,0
280496,BEA,INTERMEDIATE,Canadian Grand Prix,2024,1,19,1,19.0,9,86.823,4.924999999999997,-17.406999999999996,0.2753623188405797,-2.0,0
220343,COU,INTERMEDIATE,Australian Grand Prix,2025,1,34,6,1.0,8,122.744,0.0,0.0,0.4722222222222222,1.0,0
234884,D003,INTERMEDIATE,Canadian Grand Prix,2024,0,27,1,27.0,7,128.749,12.86999999999999,41.14000000000006,0.3506493506493506,5.0,0
281983,D059,INTERMEDIATE,Canadian Grand Prix,2024,0,12,1,12.0,1,85.977,3.1129999999999995,-51.935999999999794,0.1538461538461538,7.0,0
253650,BUT,INTERMEDIATE,British Grand Prix,2025,0,9,1,9.0,12,110.062,39.94499999999999,154.10399999999998,0.1184210526315789,7.0,0
276203,PRO,INTERMEDIATE,São Paulo Grand Prix,2024,0,41,3,12.0,6,88.439,1.929000000000002,-17.213000000000008,0.5256410256410257,-5.0,0
258422,SAR,INTERMEDIATE,Australian Grand Prix,2025,0,6,4,6.0,15,96.225,-1.0640000000000072,-25.312,0.0789473684210526,0.0,0
436297,MCN,INTERMEDIATE,Australian Grand Prix,2025,0,10,4,12.0,12,95.087,-0.1329999999999955,-41.72399999999999,0.131578947368421,0.0,0
323334,MAL,INTERMEDIATE,Japanese Grand Prix,2022,0,32,3,20.0,17,110.818,-0.1120000000000089,-24.957000000000008,0.4444444444444444,2.0,0
